    EventNumber         parName  parEnergy (MeV)        parWeight       pos_x (cm)       pos_y (cm)       pos_z (cm)               ux               uy               uz
          72483         neutron          1.56429      0.000101056        0.0162214      -0.00448091         0.987895         0.548593        -0.720822        -0.423629
          72483           gamma          1.65176      0.000101056        0.0162214      -0.00448091         0.987895        -0.835439         0.488157         0.252478
          72483           gamma          1.83597      0.000101056        0.0162214      -0.00448091         0.987895        -0.368827        -0.114211         0.922455
          72695         neutron          3.94426      0.000113825        0.0250969       0.00295795      -0.00550367        -0.917844        -0.382361         0.106592
          72728         neutron         0.458224      0.000106456       -0.0109793       -0.0050581         0.482248        -0.482332       -0.0719489         0.873029
          72728         neutron         0.550791      0.000106456       -0.0109793       -0.0050581         0.482248         0.323909         0.936481        -0.134482
          72728         neutron        0.0377673      0.000106456       -0.0109793       -0.0050581         0.482248         0.223711        -0.216068        -0.950404
          72912         neutron         0.973293      0.000103851      -0.00833954      -0.00824081         -0.13715          0.19166          0.59106         0.783527
          73134         neutron         0.627086      1.10461e-08       0.00141221        0.0254513        -0.112711         0.459097        -0.490531         0.740681
          74367         neutron          1.27992      0.000135148       0.00322942        0.0256731         0.492627         0.218037         -0.50254         0.836608
          74472         neutron         0.708534      0.000112689      -0.00731471        0.0247118        -0.800499         -0.13539         -0.51524        -0.846284
          75350         neutron          2.39699      0.000121482        0.0121035       -0.0221599         0.832127         0.354515        -0.342849         0.869927
          75418         neutron           4.0346      0.000107098        0.0023176        0.0249085         0.992035        -0.654384         0.671301         0.348046
          75428         neutron          1.04747      2.27101e-08        0.0020514        -0.027409        -0.752458         0.928422         0.210824        -0.305918
          76585         neutron          4.27703      0.000167145       -0.0192023        0.0178275        -0.678314        -0.490335         0.671084         0.556073
          76767         neutron         0.169506       0.00011612       -0.0207055        0.0149674         0.810094         0.930609        -0.365207        0.0242938
          77222         neutron          1.85971      0.000104429        0.0162809        0.0191901        0.0749364         0.579233        0.0900832        -0.810169
          77415         neutron          1.17798      0.000148383       -0.0245501        0.0084233        -0.921599        -0.381392         0.912547        -0.147641
          78335         neutron          2.13938      0.000100302      -0.00466647      -0.00142527       -0.0407878        -0.573571        0.0570866         0.817164
          78335           gamma         0.852571      0.000100302      -0.00466647      -0.00142527       -0.0407878         0.150524         0.984432        0.0907575
          78335           gamma         0.603338      0.000100302      -0.00466647      -0.00142527       -0.0407878         0.125001         0.736772        -0.664486
          78335           gamma         0.948978      0.000100302      -0.00466647      -0.00142527       -0.0407878         0.356115         -0.50555         0.785876
          80731         neutron         0.135977      0.000101086        0.0162261      -0.00732918         0.638226         0.867553        -0.335228        -0.367389
          80764         neutron         0.705829      0.000105387       -0.0100975       -0.0169224         0.448927        -0.426927        -0.853563        -0.298604
          80764         neutron        0.0693685      0.000105387       -0.0100975       -0.0169224         0.448927         0.920814       -0.0054377         0.389965
          81153           gamma         0.708078      0.000102274      -0.00240795        0.0117199        -0.102087        -0.788187        -0.357553        -0.500916
          82465         neutron          1.87761      0.000122799       -0.0172729       -0.0186411        -0.413198        -0.400994         0.736965         0.544138
          83288         neutron          1.66798      0.000140079        0.0258771       0.00431593        0.0187188         0.758467        -0.294393         0.581429
          84026         neutron         0.404539      0.000100508        0.0172291        0.0152824        -0.419756        0.0369797        -0.896186         0.442135
          84026           gamma             0.97      0.000100508        0.0172291        0.0152824        -0.419756         0.628407         0.217725         0.746794
          84026           gamma           0.3402      0.000100508        0.0172291        0.0152824        -0.419756         0.490142         0.844665        -0.215177
          84026           gamma           3.0218      0.000100508        0.0172291        0.0152824        -0.419756        -0.191656        -0.419737         -0.88718
          84026           gamma           1.3105      0.000100508        0.0172291        0.0152824        -0.419756        -0.769307         0.391604        -0.504791
          84026           gamma           3.0218      0.000100508        0.0172291        0.0152824        -0.419756        -0.614072        -0.789116       -0.0145703
          84026           gamma           1.3105      0.000100508        0.0172291        0.0152824        -0.419756        -0.759779        0.0791618        -0.645344
