    EventNumber         parName  parEnergy (MeV)        parWeight       pos_x (cm)       pos_y (cm)       pos_z (cm)               ux               uy               uz
         225171         neutron          1.46602      0.000100425        -0.167365        -0.907199        0.0380645        -0.212601        -0.902125        -0.375463
         226102         neutron          2.98215      0.000102245         0.521118         0.244824         0.050028         0.757456         0.256019         0.600595
         226102           gamma          2.58916      0.000102245         0.521118         0.244824         0.050028         0.678595        -0.642068        -0.356733
         226952           gamma           0.3798      0.000100105         -1.47443         -0.16571        0.0483285        -0.190728         0.337418        -0.921831
         227082         neutron         0.349333      0.000100752          -0.9442          2.19315        0.0387197         0.842966        -0.237036         -0.48293
         235038         neutron         0.923609      0.000100873         0.917498           -1.597       0.00406502        -0.159981        -0.733444         0.660655
         235038         neutron         0.593183      0.000100873         0.917498           -1.597       0.00406502         0.173736         0.841289         0.511906
         236669           gamma         0.748762      0.000100253        -0.654061          1.76797        0.0060271        -0.102937        -0.993712       -0.0440411
         236669           gamma          1.09964      0.000100253        -0.654061          1.76797        0.0060271        -0.264192        -0.893922        -0.362085
         236669           gamma          1.49803      0.000100253        -0.654061          1.76797        0.0060271        -0.140274        -0.464869         0.874197
         237097         neutron          1.28147      0.000100382         -1.44564          0.08882        0.0196035          0.06596        -0.960603        -0.269985
         237097         neutron         0.204422      0.000100382         -1.44564          0.08882        0.0196035       -0.0202338        -0.240692        -0.970391
         244375           gamma          1.82925      0.000100987           2.2282          1.37359        0.0175419        -0.664938         0.409861         0.624396
         244516         neutron         0.648525      0.000100172         0.205757          2.29376        0.0445661        -0.208608        -0.926627         0.312803
         244516         neutron        0.0344448      0.000100172         0.205757          2.29376        0.0445661         0.975928         0.167569         0.139587
         244516         neutron         0.280207      0.000100172         0.205757          2.29376        0.0445661        0.0641777        -0.886897        -0.457488
         244831         neutron         0.956039      0.000100889          1.87214          1.41345       0.00308653         0.429391         0.279489         0.858783
         247645         neutron         0.345294      0.000100158         0.287103          2.39581        0.0217276         0.737706        -0.562295         0.373649
         248817         neutron         0.378358      0.000100774         -1.51185        -0.232711        0.0456201         0.256153         -0.55199         0.793532
         250484         neutron         0.321265      0.000100585          1.76528         0.312154       0.00139799         0.409739        -0.409137        -0.815304
         250484           gamma          1.68363      0.000100585          1.76528         0.312154       0.00139799        0.0544841         0.348749        -0.935631
         250752         neutron          3.49761      0.000105919         -0.97151         -1.35141        0.0502278        -0.818308         0.558547         0.135637
         250752           gamma          2.99866      0.000105919         -0.97151         -1.35141        0.0502278        -0.280502        -0.876292        -0.391702
         250752           gamma          2.45442      0.000105919         -0.97151         -1.35141        0.0502278         -0.62034        -0.774781         0.122039
         254463           gamma          2.02008      0.000100847         -1.14249          1.11756        0.0374502         0.458919         0.289196        -0.840095
         255347           gamma         0.484759      0.000100672         -0.55713          1.00658        0.0103365        -0.899489       -0.0957753         0.426317
         258440           gamma          2.33227      0.000100846        -0.613084         -1.50436        0.0425501         0.159517        -0.861603        -0.481865
         259285           gamma          2.56309      0.000100561          2.31353        -0.250557        0.0299981        -0.129453         -0.35919        -0.924243
         260615         neutron         0.302853      0.000100365          2.06725          2.40104        0.0431715        0.0384421         0.769298        -0.637733
         260615           gamma          1.23367      0.000100365          2.06725          2.40104        0.0431715         -0.22218        -0.826109        -0.517862
         260994           gamma          2.59258      0.000100841          1.18187         -1.81397        0.0350164        -0.268152         0.672692        -0.689623
         264218         neutron          2.05553      0.000100213          1.60471        -0.753438        0.0174996        -0.627984        0.0183736         0.778009
         264218         neutron         0.576747      0.000100213          1.60471        -0.753438        0.0174996          0.62288         0.745469          0.23727
         264218           gamma         0.220314      0.000100213          1.60471        -0.753438        0.0174996        -0.595068        -0.231483         0.769617
         264880         neutron         0.176456      0.000100666        -0.215855         -2.40027        0.0280706       -0.0722562          0.19662         0.977814
         264887           gamma          4.37411      0.000100084         -1.37544          1.00332        0.0101619         0.476332        -0.327268         0.816091
         265227           gamma         0.487783      0.000100865         0.919806        -0.381935        0.0376828        -0.126666         0.815732        -0.564392
         266997         neutron         0.167591      0.000100499       -0.0825973         -0.76726        0.0437784        0.0404372        -0.481325        -0.875609
         268488         neutron         0.561531      0.000100707         0.332004         0.610076        0.0286364         0.403209         0.838079        -0.367485
         268488         neutron          2.06386      0.000100707         0.332004         0.610076        0.0286364        -0.971874        -0.235004       -0.0152816
         268565         neutron         0.273543      0.000100249         -1.01986          1.49903        0.0118008        -0.703843         0.187055         0.685285
         269511         neutron          1.45832      0.000100544         0.494796        0.0136463        0.0201123        -0.108132         0.115497         0.987405
         276840         neutron          0.24618      0.000100563         0.511678        -0.317993        0.0182674         0.571173         0.802946          0.17041
         276983           gamma         0.642962      0.000100311         -1.55657          -1.6082        0.0179846         0.487305        -0.114286        -0.865721
         277115           gamma          1.37288      0.000100438          2.30482         -2.38495        0.0246508         0.558801        -0.791767        -0.246671
         277830         neutron         0.362978      0.000100021         -1.15937        -0.799058        0.0442507        -0.487855          0.28053         -0.82662
         279627           gamma          3.21935      0.000107026           2.4433         0.531123        0.0509408         0.116918        -0.611473         -0.78258
         284197           gamma          3.62993      0.000100368         0.638566         -2.12509        0.0406424         0.660076        -0.387545         0.643513
         284929         neutron         0.108959      0.000100087         -2.42969         -1.99751        0.0356878         0.849572         0.112831         0.515263
         285540         neutron         0.623604      0.000100377        -0.426465         -1.09205        0.0381164         0.139843        -0.807554         0.572975
         285540           gamma         0.813746      0.000100377        -0.426465         -1.09205        0.0381164         0.839284         0.356069        -0.410874
         286584           gamma         0.308578      0.000100471         -1.69436          2.45539       0.00425831         0.706864       -0.0798563        -0.702827
         288983         neutron         0.745434      0.000100196          1.02244          2.38629        0.0392046         0.116702        0.0595923         0.991377
         288983           gamma         0.755183      0.000100196          1.02244          2.38629        0.0392046         -0.64139        -0.728431        -0.240847
         289345         neutron         0.145535      0.000100188         0.217396           1.3389       0.00632091         0.839528         0.464666        -0.281563
         289345           gamma           3.1195      0.000100188         0.217396           1.3389       0.00632091       -0.0625844        -0.281543        -0.957505
         292369         neutron          1.43682      0.000100499          -1.1334          2.08648        0.0460543           0.1814        -0.769015        -0.612952
         292369           gamma         0.955325      0.000100499          -1.1334          2.08648        0.0460543        -0.892254         0.390567         0.226585
         293268         neutron         0.454802      0.000100613          2.27601          1.12403         0.036092         0.186047         0.220939        -0.957378
         293268         neutron          1.53859      0.000100613          2.27601          1.12403         0.036092         0.198314         0.448266         0.871624
         293268           gamma         0.401233      0.000100613          2.27601          1.12403         0.036092         0.881966          0.34492         0.321196
         294581         neutron         0.439588      0.000100802          1.04203         0.419534       0.00685745         0.534547        -0.768666        -0.351301
         294581         neutron         0.694326      0.000100802          1.04203         0.419534       0.00685745         0.720558         0.446275        -0.530692
         294581           gamma         0.586791      0.000100802          1.04203         0.419534       0.00685745        -0.375762          0.27851         0.883875
         296515         neutron            1.091      0.000100188        -0.880932         -2.28734         0.024117         0.823742          0.39895         0.402849
         296515           gamma          2.13527      0.000100188        -0.880932         -2.28734         0.024117       -0.0911629         0.980661         0.173186
         296515           gamma         0.751147      0.000100188        -0.880932         -2.28734         0.024117        0.0258747       -0.0239262         0.999379
         296701         neutron          0.26331      0.000100364          1.13458         0.342515        0.0388867        -0.421335        -0.895556        -0.143028
         297657         neutron         0.883909      0.000100705         -0.39505          1.73961        0.0483009        -0.501504         -0.69562         0.514399
         297657           gamma         0.274199      0.000100705         -0.39505          1.73961        0.0483009         0.653782         -0.52933         0.540721
         298067         neutron          1.95043      0.000100387          1.09076        -0.960625        0.0357624         0.163552         0.169317         0.971896
         298067           gamma          1.65692      0.000100387          1.09076        -0.960625        0.0357624         0.446745        -0.889528       -0.0957076
         298067           gamma         0.854079      0.000100387          1.09076        -0.960625        0.0357624         0.670905        -0.196701        -0.714979
         299882         neutron          1.09215      0.000108971        -0.073706         0.533614        0.0504264         0.865356         0.318378         0.387033
         299882         neutron          3.11914      0.000108971        -0.073706         0.533614        0.0504264         0.757085        -0.199781         0.622021
         300469         neutron          1.05714      0.000100597          1.23986          1.62684        0.0109165         0.589042         0.680147        -0.436383
         300469         neutron          1.09713      0.000100597          1.23986          1.62684        0.0109165        -0.559704        -0.502292         0.659116
         300469           gamma         0.853132      0.000100597          1.23986          1.62684        0.0109165        -0.968484        -0.249024       0.00497915
         300469           gamma         0.231584      0.000100597          1.23986          1.62684        0.0109165        0.0160864         0.483074        -0.875432
         300469           gamma          0.23723      0.000100597          1.23986          1.62684        0.0109165         0.850619         -0.27441         0.448494
         300705         neutron          0.35552      0.000100016          2.35936         -1.20758     -5.98045e-06         0.308908        -0.647606         -0.69655
         300705           gamma           6.0482      0.000100016          2.35936         -1.20758     -5.98045e-06         0.922803        -0.133436         0.361427
         306252           gamma          4.68095      0.000100003         -1.03002          2.33296        0.0492877        0.0759482        0.0605951         0.995269
         307502         neutron         0.518279      0.000100995         -1.47168        -0.968722       0.00735684          0.93591        -0.336314         0.104717
         307909         neutron         0.675508      0.000100238         0.766312         -2.39417        0.0229438         0.553822         0.768207        -0.321153
         307909         neutron         0.982504      0.000100238         0.766312         -2.39417        0.0229438         0.809982        -0.486676        -0.327225
         307909           gamma         0.782953      0.000100238         0.766312         -2.39417        0.0229438         0.176843         0.970618        -0.163181
         308095           gamma         0.393365      0.000100186          -1.5522         0.047182        0.0141838         0.413244        -0.282803        -0.865594
         308109         neutron          1.51828       0.00010029         -2.15521         -2.44493        0.0180693         0.112848        -0.942935         0.313271
         308109           gamma          1.14979       0.00010029         -2.15521         -2.44493        0.0180693         0.913354          0.14619        -0.380017
         308109           gamma          1.74731       0.00010029         -2.15521         -2.44493        0.0180693         -0.26765         0.751404         0.603121
         308109           gamma          1.07811       0.00010029         -2.15521         -2.44493        0.0180693         0.324905        0.0515389         0.944341
         308630         neutron         0.568137      0.000100421        -0.940823         -1.06474        0.0356686        0.0778845         0.602294         0.794466
         308630           gamma         0.565331      0.000100421        -0.940823         -1.06474        0.0356686        -0.897038       -0.0934326        -0.431964
         308869         neutron           1.4272        0.0001003          1.81648          1.24542        0.0248781         -0.10085        -0.599377         0.794088
         308869           gamma         0.679276        0.0001003          1.81648          1.24542        0.0248781        -0.250859          0.21518         0.943805
         308869           gamma          0.80875        0.0001003          1.81648          1.24542        0.0248781        0.0384199        -0.829623            0.557
         313189         neutron         0.788501      0.000100832         0.652628          1.94917        0.0293669        -0.656783        -0.186137        -0.730746
         313828         neutron         0.812355      0.000100703         -1.01056          2.46993         0.017256         0.339391         0.785665         0.517247
         314331         neutron          0.59119      0.000100059        -0.693756        -0.493486        0.0148358        -0.337772        -0.552693        -0.761867
         314331         neutron         0.390159      0.000100059        -0.693756        -0.493486        0.0148358         -0.14112        -0.502655        -0.852891
         315338         neutron           1.1078      0.000100309          1.58534          2.30824        0.0505538         -0.40709        -0.633726         0.657776
         315338         neutron          1.57003      0.000100309          1.58534          2.30824        0.0505538         -0.11664        -0.308921         0.943908
         316035         neutron          4.21586      0.000102436         0.152196          1.70418        0.0500784         0.684468        -0.362602         0.632474
         316035         neutron         0.672226      0.000102436         0.152196          1.70418        0.0500784        -0.889865        -0.435747         0.135151
         316035         neutron          2.14001      0.000102436         0.152196          1.70418        0.0500784        -0.909256        -0.410654       -0.0679552
         316190         neutron         0.179618      0.000100403         -2.35726        0.0306379        0.0398511         0.792675        -0.589205          0.15654
         316190           gamma         0.484037      0.000100403         -2.35726        0.0306379        0.0398511        -0.244365          0.16041         0.956323
         317502         neutron         0.189473      0.000100297          1.52958          1.43184        0.0382353         0.549438          0.79527        -0.256247
         317502           gamma         0.594926      0.000100297          1.52958          1.43184        0.0382353        -0.752768         0.200414         0.627036
         323924         neutron          1.33864       0.00010054          2.12533          2.21831        0.0484511        -0.582313        -0.119361        -0.804154
         323924         neutron          0.19957       0.00010054          2.12533          2.21831        0.0484511          0.84409        0.0526424        -0.533611
         323924         neutron         0.658886       0.00010054          2.12533          2.21831        0.0484511        0.0441828        -0.834723         0.548895
         323924         neutron          1.86133       0.00010054          2.12533          2.21831        0.0484511        -0.989281        -0.123155        0.0784545
         323924           gamma           1.4323       0.00010054          2.12533          2.21831        0.0484511        -0.735574        -0.603512         0.307741
         324323         neutron         0.127858      0.000100729         -1.51097          1.13632       0.00985175         0.815464        -0.455988         0.356503
         324323           gamma          2.96506      0.000100729         -1.51097          1.13632       0.00985175        -0.753424         -0.58431         0.301552
         324922         neutron          1.75013      0.000100382         0.103142          1.50494        0.0122805        -0.999295       0.00683903        0.0369226
         324922           gamma         0.805462      0.000100382         0.103142          1.50494        0.0122805         -0.83212        -0.040684        -0.553102
         326985         neutron         0.198088      0.000101066         0.701459         -1.95236        0.0219512        -0.362272        -0.803911        -0.471685
         326985           gamma          7.22422      0.000101066         0.701459         -1.95236        0.0219512         0.890445        -0.320895        -0.322698
         328425         neutron         0.191604      0.000100356         -2.29731          2.16562        0.0224232        -0.771129        -0.508822        -0.382702
         328844           gamma         0.174078      0.000100383       -0.0876046         -1.70248        0.0381203         0.128367         0.398177         0.908283
         328844           gamma         0.894465      0.000100383       -0.0876046         -1.70248        0.0381203       -0.0452905        -0.417039         -0.90776
         332836         neutron          1.26598      0.000100467         -1.84071        0.0809976       0.00572533        -0.389465         0.812962         0.432908
         333762         neutron          1.18739      0.000100603          -1.8054         -2.15739        0.0394069         0.297066         0.925527         0.234844
         333762         neutron          1.01218      0.000100603          -1.8054         -2.15739        0.0394069            0.251         0.959382         0.128784
         335367           gamma          2.07866      0.000100732          1.63982          1.90562        0.0202045           -0.359         0.361019        -0.860689
         335377         neutron         0.504833      0.000100244          1.80291          -1.3045        0.0208645          0.12923        -0.878803        -0.459352
         338230         neutron         0.201467      0.000100845         0.225102         -1.06385       0.00426046       -0.0430073         0.890526         0.452895
         338230         neutron         0.674826      0.000100845         0.225102         -1.06385       0.00426046        -0.381942        -0.913526         0.139966
         338230         neutron          1.38028      0.000100845         0.225102         -1.06385       0.00426046         0.361166         0.428794         0.828067
         338652           gamma          4.01725      0.000108425           0.7654         0.479518        0.0502586         0.696912           0.4664         0.544779
         342028         neutron           0.4153        0.0001002        0.0646074          1.98679          0.03719         0.706624         0.505603        -0.495024
         347915           gamma          2.19963      0.000100047         -2.33825         0.720736       0.00816557        -0.981233         0.152287         0.118284
         350466         neutron         0.518671       0.00010092          -2.1358        -0.214986       0.00199859        -0.750123         0.414737        -0.515081
         357401         neutron        0.0310906      0.000100688       -0.0454743         -2.18955        0.0222123        -0.196902        -0.980346       -0.0122745
         357524         neutron          1.23684      0.000100514        -0.229349           -1.924        0.0381629        -0.353851          0.89517         0.271036
         357876         neutron         0.331584      0.000100049         -1.50253        -0.107462        0.0375504         0.982165        -0.166224         0.087875
         358009           gamma          2.46635      0.000100456         0.561987         -1.00241        0.0430259        -0.294605        -0.835809        -0.463283
         360211         neutron         0.393537      0.000100127         0.744496         0.708088        0.0416649         0.656504        -0.370436        -0.657099
         362794         neutron         0.431693      0.000100428          2.21049         -0.66262       0.00831416         0.195984         0.192811         0.961464
         362794           gamma         0.710519      0.000100428          2.21049         -0.66262       0.00831416          0.41258         0.261945        -0.872446
         366693           gamma         0.369876      0.000100109        -0.237538         -2.09458        0.0417571        -0.307761        -0.676018         -0.66954
         367452           gamma         0.656954      0.000100378         0.561757          2.37314        0.0220644        -0.489036         0.337026         0.804523
         367753         neutron         0.320857      0.000100483          1.13426          1.75591         0.021681         -0.48434        -0.857752         0.172268
         367753         neutron         0.212204      0.000100483          1.13426          1.75591         0.021681        -0.107091        -0.800709        -0.589403
         368516         neutron          1.12673      0.000100491         -1.65738         -1.59141        0.0227457         0.785895        -0.354745         0.506483
         368516         neutron          2.05398      0.000100491         -1.65738         -1.59141        0.0227457        -0.156429        -0.240318         0.958007
         371036           gamma         0.780418      0.000100007         0.405286        -0.240439       0.00655357         0.148717         0.895459         0.419568
         371036           gamma          1.41147      0.000100007         0.405286        -0.240439       0.00655357         0.411711         -0.76232        -0.499362
         371036           gamma         0.462747      0.000100007         0.405286        -0.240439       0.00655357        0.0892496         -0.92804         0.361631
         371036           gamma         0.441269      0.000100007         0.405286        -0.240439       0.00655357        -0.652162        -0.288794         0.700915
         371685         neutron          0.60129      0.000100278        -0.397731         -1.43024        0.0211443         0.904969        -0.379674        -0.192038
         371786         neutron          2.57032      0.000114533         0.782337         -2.08891         0.050971         0.549301         0.795259        -0.256575
         371786           gamma          2.44402      0.000114533         0.782337         -2.08891         0.050971        -0.626829           0.5662         0.535259
         374229         neutron          1.66356      0.000100548       -0.0661552         0.760104        0.0154819        -0.159628        -0.923464         0.348903
         377096         neutron         0.271952      0.000100451         -1.55961         -1.86255       0.00635009         0.685905         0.361712         0.631426
         379627         neutron         0.966478      0.000100465          1.81209          1.80091        0.0469173         0.221981          0.61059          -0.7602
         379627           gamma          0.35966      0.000100465          1.81209          1.80091        0.0469173        -0.485813        -0.707039        -0.513888
         379627           gamma         0.814597      0.000100465          1.81209          1.80091        0.0469173         0.247827         0.109274        -0.962622
         382864           gamma          0.83129      0.000100413         -2.44027         0.419922       0.00385558         0.657521        -0.449393         0.604742
         382864           gamma          1.56147      0.000100413         -2.44027         0.419922       0.00385558         0.398872        -0.873747          0.27833
         382864           gamma         0.354108      0.000100413         -2.44027         0.419922       0.00385558        -0.353106        -0.229664         0.906957
         383916         neutron         0.824091       0.00010028         -2.20961          1.61881        0.0408994       -0.0800905         0.996483        0.0246562
         383916         neutron          1.01022       0.00010028         -2.20961          1.61881        0.0408994       -0.0397559         0.741915         0.669315
         384377         neutron          0.14533      0.000100823          2.47542       -0.0843024        0.0178591         0.163145         0.641523        -0.749555
         384519         neutron         0.542243      0.000100231          1.73738         -1.05413        0.0475012        -0.527837         0.101675        -0.843238
         385629         neutron          2.06273      0.000118146          1.13168          1.79262        0.0509056         0.379424        -0.428984        -0.819762
         388994           gamma          1.29389      0.000100136         0.286296          2.24971         0.030457         0.484864        -0.529721        -0.695918
         388994           gamma          1.12223      0.000100136         0.286296          2.24971         0.030457         0.685118        -0.624747         0.374573
         389240         neutron        0.0301071      0.000100533          2.36849          1.36975       0.00287041         0.417272         0.588605        -0.692407
         389240         neutron        0.0676489      0.000100533          2.36849          1.36975       0.00287041        -0.673207        -0.376057         -0.63669
         389240           gamma          1.00191      0.000100533          2.36849          1.36975       0.00287041        -0.856827         0.343316         0.384685
         389281           gamma          2.28908      0.000100155         -1.77092        -0.932976        0.0293837        -0.822694        -0.235466        -0.517427
         389534           gamma          2.75475      0.000100992        -0.897391          1.11279        0.0365624        -0.569548        -0.635859        -0.520863
         389565           gamma         0.332232      0.000100599        0.0148186          1.69793         0.046589        -0.842619        -0.157787        -0.514876
         389565           gamma         0.943815      0.000100599        0.0148186          1.69793         0.046589         -0.38313        -0.915045        -0.126112
         389565           gamma         0.775994      0.000100599        0.0148186          1.69793         0.046589         0.515378         0.292222         0.805601
         390201         neutron          3.07254      0.000100158          -2.3913         0.889008        0.0395025         0.518091         0.776218         0.359259
         390201           gamma         0.666763      0.000100158          -2.3913         0.889008        0.0395025        -0.771288        0.0931198        -0.629638
         390302         neutron          2.83429      0.000100013          1.38002          1.15366       0.00899565        -0.612133         0.591013         0.525354
         390302           gamma          1.23131      0.000100013          1.38002          1.15366       0.00899565        -0.567706         0.414157         0.711466
         391193         neutron         0.685923      0.000100472         -1.08175          1.34527        0.0497306         0.724308         0.656212         0.211575
         391193           gamma         0.200526      0.000100472         -1.08175          1.34527        0.0497306         0.178677         0.822038         0.540673
         391732         neutron         0.309298      0.000100218         -1.42265         -2.26623         0.013399         0.229496         0.318308        -0.919789
         394297         neutron          2.09915      0.000100307         -1.70445         -2.18187        0.0467139         0.342148         0.939606      -0.00869834
         394297         neutron         0.511566      0.000100307         -1.70445         -2.18187        0.0467139         0.834834        -0.545494        0.0740895
         394297           gamma          0.88719      0.000100307         -1.70445         -2.18187        0.0467139       -0.0832602          0.37664         -0.92261
         394297           gamma         0.150328      0.000100307         -1.70445         -2.18187        0.0467139        -0.800213         0.597627       -0.0500111
         394297           gamma          1.46452      0.000100307         -1.70445         -2.18187        0.0467139         0.731459        -0.634044        -0.250911
         394297           gamma          0.98055      0.000100307         -1.70445         -2.18187        0.0467139        -0.460867         0.870292        -0.173762
         394297           gamma         0.631287      0.000100307         -1.70445         -2.18187        0.0467139         0.814681        -0.414918        -0.405139
         398004         neutron         0.424353      0.000100309         0.413247         0.576079      0.000422945         0.740029        -0.668353       -0.0752477
         402516         neutron         0.122868      0.000100115           1.6008          2.20403        0.0435689         0.271844         0.953489         0.130229
         403783           gamma          1.88539      0.000108708        -0.591045         -1.58856        0.0505433        -0.913067         0.396571        0.0950816
         403783           gamma          2.86781      0.000108708        -0.591045         -1.58856        0.0505433        -0.323948         -0.46184         0.825688
         405376         neutron           1.8447      0.000100235         -1.12109          1.62532        0.0198816         0.824746         0.496957         0.269867
         405376           gamma          0.15317      0.000100235         -1.12109          1.62532        0.0198816        -0.474129         -0.87854       -0.0580465
         405376           gamma         0.246938      0.000100235         -1.12109          1.62532        0.0198816         0.094292        -0.926512         -0.36426
         405376           gamma         0.790833      0.000100235         -1.12109          1.62532        0.0198816        0.0262864        -0.811849         0.583276
         407504         neutron         0.405927      0.000100636           1.7127        -0.798567        0.0225127        -0.462906           0.8344         0.299156
         407606           gamma          1.05512      0.000100763         -2.45599          1.59532       0.00629585         0.142612       0.00602071          0.98976
         407606           gamma         0.480482      0.000100763         -2.45599          1.59532       0.00629585         -0.30426        -0.766254        -0.565933
         407996           gamma         0.424485      0.000100205          1.00807        -0.580804        0.0266963         0.776928        -0.428504         0.461268
         407996           gamma         0.188586      0.000100205          1.00807        -0.580804        0.0266963         0.845047         0.197099          0.49704
         408989           gamma          2.78064      0.000100001          1.91913          -2.1709        0.0182856          0.58916         0.803284       -0.0873252
         412403         neutron          2.09316      0.000100551        -0.233083         0.565836        0.0471174         0.836781        -0.502914         0.216505
         412403         neutron          1.32856      0.000100551        -0.233083         0.565836        0.0471174         0.669676        -0.236494        -0.703992
         412408         neutron          1.62264       0.00010084        -0.108207          1.34437        0.0259082        -0.820509          0.32451        -0.470594
         412408           gamma         0.321175       0.00010084        -0.108207          1.34437        0.0259082        -0.707613        -0.433463        -0.558026
         412756           gamma          1.74548      0.000100084         0.960676          1.81088        0.0476049        0.0162707        -0.928001         0.372221
         412756           gamma         0.702344      0.000100084         0.960676          1.81088        0.0476049         0.802195         0.545042         0.243747
         413248           gamma          2.44365       0.00010104           1.3711         -2.38253        0.0149144        -0.659024         0.751587       -0.0283625
         414027         neutron         0.299038      0.000100833         -2.29136         -2.27882        0.0390967         0.571525        -0.623061         0.533998
         414027         neutron          1.34247      0.000100833         -2.29136         -2.27882        0.0390967         0.816921        -0.346435        -0.461111
         420135           gamma         0.809226      0.000100807         -1.43718         0.718585        0.0397325       0.00284663         0.853523         0.521047
         421735         neutron         0.435033      0.000101293         -2.16343         -2.03729     -0.000376277        -0.418268        -0.908037       -0.0228154
         424002         neutron         0.389972      0.000100121         -1.29061         -1.62319       0.00853343          0.87759        -0.478689        0.0263052
         424002           gamma          2.89107      0.000100121         -1.29061         -1.62319       0.00853343        -0.401077         0.907217         0.126864
         424053         neutron          1.21995      0.000100206        0.0870408          1.06743        0.0452711          0.12506        -0.734736         0.666725
         424053         neutron          1.72156      0.000100206        0.0870408          1.06743        0.0452711        -0.894459        -0.413405        -0.170408
         424053           gamma         0.196661      0.000100206        0.0870408          1.06743        0.0452711        -0.734917        -0.613017         0.290013
         424053           gamma         0.837621      0.000100206        0.0870408          1.06743        0.0452711        -0.580757        -0.649509         0.490774
         424234           gamma         0.633897      0.000100261         -2.43714          1.72013        0.0142827        -0.449431         -0.76391         -0.46309
         424329         neutron         0.284402       0.00010048         -2.16422           1.7866        0.0128574         0.797746        -0.138715         0.586822
         424622         neutron         0.390713      0.000100871         -1.68282        -0.335639        0.0101661          0.95395        0.0478184        -0.296129
         424622         neutron         0.882972      0.000100871         -1.68282        -0.335639        0.0101661        -0.429429         -0.12872          0.89388
         424937           gamma          2.05407       0.00010048         0.601033        -0.462237        0.0481082        -0.269198         0.582692        -0.766813
         425165         neutron           1.2405      0.000100696          1.56686          -2.2789        0.0178861        -0.378291         0.594455         0.709591
         425165         neutron         0.695035      0.000100696          1.56686          -2.2789        0.0178861        -0.246815        -0.965774       -0.0797713
         425165           gamma         0.727322      0.000100696          1.56686          -2.2789        0.0178861        0.0253693         0.733261         0.679474
         428110         neutron         0.955861      0.000100415        -0.612764          1.81185        0.0261518          0.89947        -0.289093        -0.327688
         428110         neutron          1.98323      0.000100415        -0.612764          1.81185        0.0261518        -0.500808         0.664569        -0.554563
         428110           gamma          1.11863      0.000100415        -0.612764          1.81185        0.0261518        -0.973098        -0.189895        -0.130464
         429718         neutron         0.135374      0.000100479          1.18929          1.30618      0.000938977         0.575211       -0.0537006         -0.81624
         429718           gamma          0.35942      0.000100479          1.18929          1.30618      0.000938977         -0.97429        0.0735469         0.212955
         434885           gamma          2.84361      0.000101006           2.0942        -0.182754        0.0295923         0.881746         0.386298         0.270736
         434885           gamma          7.20248      0.000101006           2.0942        -0.182754        0.0295923        -0.472504        -0.848545         0.238143
         435559           gamma          1.69335       0.00010072          -2.1183         0.101896        0.0405473         0.306195        -0.363389        -0.879883
         439011           gamma          2.03864      0.000100815        -0.514711          1.36537        0.0321764        -0.580979        -0.449894         0.678276
         440171           gamma          1.40923       0.00010014          1.57158        -0.862601         0.041007        -0.651068         0.758909        0.0129557
         440171           gamma          1.40606       0.00010014          1.57158        -0.862601         0.041007        -0.985586         0.123959        -0.115124
         440513         neutron          1.04664      0.000100707        -0.767632         0.510838       0.00658033         0.916831        -0.340933         0.207811
         441517           gamma          2.53508      0.000100578         0.769431        -0.578752         0.008127         0.900328      -0.00419916         0.435193
         441730         neutron        0.0552507      0.000100556         -2.12012          -1.7618        0.0144147         0.905549        -0.333734         0.261919
         445183           gamma          2.71828      0.000100614        -0.624781          0.11822       0.00883086         0.208594         0.385611        -0.898773
         447720           gamma         0.365207      0.000100915         -1.42598          1.31826        0.0346725        -0.498122        -0.454548        -0.738418
         451061           gamma         0.395357      0.000100328          2.27762          -2.4482        0.0376917        -0.204238         0.978916       0.00314907
         451584         neutron          0.32844      0.000100148         -2.30553          1.99301        0.0143073        -0.401783         0.649476         0.645563
         451584         neutron          1.15284      0.000100148         -2.30553          1.99301        0.0143073        -0.479011         0.777532        -0.407421
         451584         neutron          1.11095      0.000100148         -2.30553          1.99301        0.0143073        -0.906427        -0.183194         0.380564
         454101         neutron         0.477901      0.000100401          2.43034          1.76572        0.0119499         0.563533         0.326291         0.758924
         455124           gamma         0.735666      0.000100887         -2.40646          2.09447       0.00575592        -0.690076        -0.425145        -0.585702
         455124           gamma          1.46427      0.000100887         -2.40646          2.09447       0.00575592         -0.81624         0.395567        -0.421045
         455841         neutron        0.0181361      0.000100955           1.4494        -0.491123        0.0244844         0.685791         0.385125        -0.617551
         455841         neutron         0.853092      0.000100955           1.4494        -0.491123        0.0244844         0.497793        -0.862927       -0.0869444
         455841           gamma          1.16636      0.000100955           1.4494        -0.491123        0.0244844         0.640766         0.174949        -0.747537
         457309         neutron         0.395722       0.00010023       -0.0351192          1.27683        0.0174444        -0.057721         0.844877         0.531838
         459693         neutron         0.211296      0.000100291         0.764615          2.34823        0.0244592         0.702115        0.0531181         -0.71008
         459693           gamma          1.92441      0.000100291         0.764615          2.34823        0.0244592        -0.890999         0.363184        -0.272429
         460960         neutron       0.00457955      0.000101036         -1.68506          -2.4168      0.000866323         -0.18461        -0.976572        -0.110573
         461298           gamma         0.263188      0.000100177         -1.59052          1.79511         0.043632         0.902799          0.14828         0.403691
         461744         neutron          0.41703      0.000100225          0.91844        -0.719122         0.021197        -0.221339         -0.71437          0.66384
