    EventNumber         parName  parEnergy (MeV)        parWeight       pos_x (cm)       pos_y (cm)       pos_z (cm)               ux               uy               uz
           8370         neutron           5.6957       0.00101806         -0.23232        -0.482176         0.501062       -0.0469997        -0.623658         0.780283
           8411         neutron          2.32936       0.00104128         0.561847         0.254131         0.502758         0.389566         0.902604         -0.18315
           8460         neutron          1.58598       0.00102997         -1.04818        -0.540269         0.501751         0.427399         0.900333        0.0820446
           8504         neutron          1.23361        0.0010313        -0.295707        0.0516083         0.501829         0.881661         0.299053         0.365022
           8523         neutron          2.16565       0.00103607         0.339021        -0.286098         0.502198         0.136287        -0.930286         0.340578
           8538         neutron           1.6841       0.00103227          1.20316        -0.283647         0.501885         0.357375         0.748828         0.558158
           8591         neutron          0.85566       0.00102359        -0.516504       -0.0972281         0.501384         0.799925        -0.254388         0.543514
           8605         neutron          1.42257       0.00103661        -0.623502         -0.27222         0.502248         0.594158       0.00570841         0.804328
           8612         neutron          1.48444       0.00100248         0.760278        -0.264775         0.500147         0.597453         0.571505         0.562523
           8619         neutron         0.814346       0.00103951         -1.66047        -0.456091         0.502563         0.626748         -0.77688        0.0603725
           8651         neutron          3.10525       0.00102574         0.332763         -0.12382         0.501508         0.391629         0.262973         0.881744
           8678         neutron          3.52169        0.0010059         0.153854         0.518768         0.500349         0.991001         0.117891       -0.0633881
           8687         neutron          1.31399       0.00102798         -1.02076        -0.493392         0.501638        -0.282947         0.847375          0.44933
           8725         neutron         0.382839       0.00102781        -0.856755        0.0875852         0.501628        -0.936013        0.0916099         0.339835
           8760         neutron          1.95505       0.00101825        -0.627579        -0.568056         0.501073         0.217716        -0.481286         0.849096
           8768         neutron          2.65168        0.0010031        -0.187887         0.264114         0.500184        -0.238521         0.798028        -0.553407
           8777         neutron          2.00981       0.00100545         -1.20615        -0.104848         0.500323        -0.393855         0.269517         0.878771
           8778         neutron           5.4114       0.00101972         0.407224         0.170513         0.501159         -0.24425         0.392689         0.886644
           8817         neutron          2.30024        0.0010011        -0.260709          1.27793         0.500065        -0.249078        0.0416704         0.967587
           8829         neutron          1.63208       0.00100418         0.273525         0.194511         0.500248        -0.259405         0.245799        -0.933966
           8847         neutron         0.344674       0.00102397        -0.590459        -0.409678         0.501405        -0.384397         0.613375         0.689934
           8871         neutron         0.459737       0.00105311         0.582699         0.223281         0.504063         -0.61149       -0.0960729        -0.785398
           8879         neutron         0.776694       0.00102722        -0.613974         0.460083         0.501594        -0.365734        -0.885023          0.28805
           8886         neutron         0.449434       0.00101624         0.638217        -0.464481         0.500956         0.396613         0.424806          0.81378
           8890         neutron          1.24907       0.00102716        -0.201078        -0.173543          0.50159         0.936281        -0.212821        -0.279437
           8931         neutron         0.682449       0.00103202        -0.427745        -0.106899          0.50187         0.434785        -0.318302        -0.842405
           8935         neutron           1.6129       0.00104122          1.13454         -1.38142         0.502756        -0.772071         0.371386         0.515731
           8953         neutron         0.794513       0.00104352        -0.184341         0.833855         0.503003        -0.447786         -0.21695         0.867421
           9014         neutron         0.860689       0.00101641       -0.0236206        -0.833691         0.500966         0.516346         0.592432        -0.618394
           9081         neutron          1.20766       0.00101164         0.506279        -0.207634         0.500687        -0.244829        -0.414355         0.876566
           9090         neutron          1.51513       0.00100555         -0.62053        -0.405113         0.500328        -0.418833        -0.740573         0.525481
           9156         neutron         0.250121       0.00102689       -0.0376128           1.5282         0.501574        -0.104675         0.393229        -0.913463
           9176         neutron         0.335781       0.00104122         0.138693         -1.57444         0.502752         0.151927        -0.748673        -0.645296
           9186         neutron          2.30179       0.00100359         0.926817        -0.193842         0.500213        -0.725618         -0.15552         0.670293
           9204         neutron         0.623585       0.00103836         0.323484          -1.2433         0.502442       -0.0962995        -0.830125         0.549199
           9222         neutron         0.488704       0.00103139          1.04758        -0.587192         0.501833         0.372147        -0.736484         0.564887
           9252         neutron          1.72774       0.00103737         -0.65786        -0.176659         0.502337        -0.225493         -0.95589         0.188219
           9279         neutron          3.60635       0.00100045         0.938236        -0.442894         0.500027       -0.0627675         -0.50137         0.862953
           9284         neutron          1.00927        0.0010073       -0.0918288        0.0907445         0.500432        -0.652318         -0.69016         0.313305
           9299         neutron          1.18543       0.00103925        -0.199084      -0.00974133         0.502543       -0.0137155        -0.684358         0.729017
           9337         neutron          2.88715       0.00103793         0.455627        -0.307286          0.50239         0.803564        -0.210703        -0.556677
           9354         neutron          4.63926       0.00101043         0.130713        0.0386038         0.500616       -0.0687956        -0.724814         0.685501
           9369         neutron          2.25753       0.00102288         0.561064         -1.39101         0.501342        -0.859273        0.0668335        -0.507133
           9381         neutron          1.27945       0.00100822         0.886415         0.975489         0.500486       -0.0456261         -0.21305         0.975975
           9389         neutron          1.41513       0.00100014         0.699887       0.00129012         0.500009         0.746478        -0.663435        0.0512331
           9393         neutron          2.43673       0.00101994         0.151345        0.0491138         0.501172        -0.440509         0.718728         0.537943
           9469         neutron         0.968604       0.00102974        -0.342845         0.143985         0.501739       -0.0385663        -0.903478        -0.426897
           9478         neutron          1.97312       0.00103479        -0.211078        -0.354518         0.502055      -0.00766022         0.962777          0.27019
           9520         neutron           2.0138       0.00100725         0.463306         0.869203         0.500429        -0.217391        -0.560814         0.798892
           9540         neutron          1.37858        0.0010099        -0.692448        -0.442312         0.500585         0.307859         0.858668         -0.40977
           9563         neutron          1.69842        0.0010334         0.516039         0.407984          0.50195        -0.674557         0.631906         0.381664
           9575         neutron         0.754054       0.00100625        -0.782013         0.107755          0.50037        -0.603638        -0.781197        -0.159225
           9641         neutron          2.10571        0.0010371         0.318693        -0.164238         0.502309       -0.0840098         0.325662         0.941746
           9671         neutron          2.77167       0.00101838          1.03445        -0.305996         0.501081      -0.00848248        -0.864488        -0.502582
           9675         neutron         0.329001        0.0010078         -1.37129        -0.262371         0.500461         -0.65492         0.145074        -0.741642
           9689         neutron          1.62214       0.00103145       -0.0843111          0.18977         0.501838         0.282007        -0.452882        -0.845796
           9726         neutron         0.893919       0.00101828        -0.633558           1.1703         0.501075        -0.203955        -0.931559            0.301
           9799         neutron         0.882234       0.00103636        -0.301327         0.481524         0.502227         0.572684        -0.452901        -0.683311
           9803         neutron          1.97593       0.00103276         -1.00843          1.68126         0.501913        -0.628782         -0.75458         0.187732
           9896         neutron          1.49813       0.00101205       -0.0715579        -0.903732         0.500711         0.985955        -0.166588       -0.0119065
           9934         neutron         0.697453        0.0010015         0.604608         0.674152         0.500089         0.927591        -0.145264          -0.3442
           9966         neutron          1.05279       0.00104912         0.198159         0.411585         0.503575        -0.902471         0.224598        -0.367562
           9980         neutron          0.35081       0.00101781         0.419011        -0.360735         0.501048         -0.88918          0.29329         0.351198
